depa_nombre,muni_nombre,codigo_habilitacion,numero_sede,sede_nombre,nits_nit,clase_persona,naju_codigo,naju_nombre,clpr_codigo,clpr_nombre,nivel,caracter,habilitado,grse_codigo,grse_nombre,serv_codigo,serv_nombre,ambulatorio,hospitalario,unidad_movil,domiciliario,otras_extramural,centro_referencia,institucion_remisora,complejidad_baja,complejidad_media,complejidad_alta,fecha_apertura,numero_sede_principal,nombre,modalidad_intramural,modalidad_extramural,modalidad_unidad_movil,modalidad_domiciliario,modalidad_jornada_salud,modalidad_telemedicina,modalidad_prestador_referencia,modalidad_prestador_referencia_telemedicina_interactiva,modalidad_prestador_referencia_telemedicina_no_interactiva,modalidad_prestador_referencia_tele_experticia,modalidad_prestador_referencia_tele_monitoreo,modalidad_prestador_remisor,modalidad_prestador_remisor_tele_experticia,modalidad_prestador_remisor_tele_monitoreo,complejidades
Nariño,TÚQUERRES,5283801782,1,IPS FISIOSALUD,900369494,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20100719,1,IPS FISIOSALUD,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101869,4,Fonocenter Pasto,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,728,TERAPIA OCUPACIONAL,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191002,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,PASTO,5200101869,4,Fonocenter Pasto,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,729,TERAPIA RESPIRATORIA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191002,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,PASTO,5200101869,4,Fonocenter Pasto,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211109,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,PASTO,5200101869,4,Fonocenter Pasto,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191002,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,PASTO,5200101869,4,Fonocenter Pasto,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,740,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191002,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,PASTO,5200101869,4,Fonocenter Pasto,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191002,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101869,4,Fonocenter Pasto,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191002,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101869,4,Fonocenter Pasto,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,312,ENFERMERÍA,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20191002,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,PASTO,5200101869,4,Fonocenter Pasto,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20201231,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,ALBÁN,5201901869,6,IPS FONOCENTER SAN JOSE DE ALBAN,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211123,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,ARBOLEDA,5205101869,9,IPS FONOCNETER ARBOLEDA BERRUECOS,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211123,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,EL TABLÓN DE GÓMEZ,5225801869,17,TABLON DE GOMEZ,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20220628,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,GUAITARILLA,5232001869,14,FONOCENTER GUAITARILLA,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211124,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,IPIALES,5235601869,13,IPS FONOCNETER IPIALES,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211123,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,LA UNIÓN,5239901869,10,IPS FONOCENTER LA UNION,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211123,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,SAMANIEGO,5267801869,3,FONOCENTER SAMANIEGO,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,728,TERAPIA OCUPACIONAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180409,1,FONOCENTER SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,SAMANIEGO,5267801869,3,FONOCENTER SAMANIEGO,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,729,TERAPIA RESPIRATORIA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180409,1,FONOCENTER SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,SAMANIEGO,5267801869,3,FONOCENTER SAMANIEGO,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180402,1,FONOCENTER SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,SAMANIEGO,5267801869,3,FONOCENTER SAMANIEGO,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,740,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180402,1,FONOCENTER SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,SAMANIEGO,5267801869,3,FONOCENTER SAMANIEGO,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20201231,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,SAN BERNARDO,5268501869,7,IPS FONOCENTER SAN BERNARDO,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211123,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,SAN LORENZO,5268701869,15,IPS FONOCNETER SAN LORENZO,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20220628,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,SAN PABLO,5269301869,11,IPS FONOCENTER SAN PABLO,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20211123,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,TAMINANGO,5278601869,16,IPS FONOCENTER TAMINANGO,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20220628,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,TÚQUERRES,5283801869,1,FONOCENTER SAS,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,739,FISIOTERAPIA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20120126,1,FONOCENTER SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,TÚQUERRES,5283801869,1,FONOCENTER SAS,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,740,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20120126,1,FONOCENTER SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,TÚQUERRES,5283801869,1,FONOCENTER SAS,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,729,TERAPIA RESPIRATORIA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20121130,1,FONOCENTER SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,TÚQUERRES,5283801869,1,FONOCENTER SAS,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,728,TERAPIA OCUPACIONAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20120126,1,FONOCENTER SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Nariño,TÚQUERRES,5283801869,1,FONOCENTER SAS,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,328,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20141114,1,FONOCENTER SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,TÚQUERRES,5283801869,1,FONOCENTER SAS,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20120126,1,FONOCENTER SAS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,TÚQUERRES,5283801869,1,FONOCENTER SAS,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,1,Internación,134,HOSPITALIZACIÓN PACIENTE CRÓNICO SIN VENTILADOR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20210107,1,FONOCENTER SAS,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Nariño,TÚQUERRES,5283802954,1,MIRIAM LUCIA RUANO BOLAÑOS,1087410750,NATURAL,1,Privada,2,Profesional Independiente,ND,ND,SI,3,Consulta Externa,344,PSICOLOGÍA,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190722,1,MIRIAM LUCIA RUANO BOLAÑOS,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cali,CALI,7600107025,1,CENTRO DE REHABILITACION ESPECILIZADA CERES IPS LTDA,900228521,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,816,ATENCIÓN DOMICILIARIA DE PACIENTE CRÓNICO SIN VENTILADOR,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180809,1,CENTRO DE REHABILITACION ESPECILIZADA CERES IPS LTDA,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Cali,CALI,7600107025,1,CENTRO DE REHABILITACION ESPECILIZADA CERES IPS LTDA,900228521,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,817,ATENCIÓN DOMICILIARIA DE PACIENTE AGUDO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180809,1,CENTRO DE REHABILITACION ESPECILIZADA CERES IPS LTDA,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Cali,CALI,7600109605,1,Grupo Operador Clínico Hospitalario por Outsourcing S.A.S. - G OCHO S.A.S,900612531,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,817,ATENCIÓN DOMICILIARIA DE PACIENTE AGUDO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180425,9,Grupo Operador Clinico Hospitalario por Outsourcing S.A.S - G OCHO S.A.S,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Cali,CALI,7600109605,1,Grupo Operador Clínico Hospitalario por Outsourcing S.A.S. - G OCHO S.A.S,900612531,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,816,ATENCIÓN DOMICILIARIA DE PACIENTE CRÓNICO SIN VENTILADOR,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180425,9,Grupo Operador Clinico Hospitalario por Outsourcing S.A.S - G OCHO S.A.S,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Cali,CALI,7600110491,1,MEDISALUD MEDICINA EN CASA IPS SAS,900928166,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,816,ATENCIÓN DOMICILIARIA DE PACIENTE CRÓNICO SIN VENTILADOR,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20160217,1,MEDISALUD MEDICINA EN CASA IPS SAS,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Cali,CALI,7600110491,1,MEDISALUD MEDICINA EN CASA IPS SAS,900928166,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,817,ATENCIÓN DOMICILIARIA DE PACIENTE AGUDO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20160217,1,MEDISALUD MEDICINA EN CASA IPS SAS,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Buenaventura,BUENAVENTURA,7610908266,1,MULTI ÉTNICA REGIONAL SAS,900435904,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DISTRITAL,SI,8,Otros Servicios,817,ATENCIÓN DOMICILIARIA DE PACIENTE AGUDO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20120924,1,MULTI ETNICA REGIONAL SAS,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Buenaventura,BUENAVENTURA,7610908266,1,MULTI ÉTNICA REGIONAL SAS,900435904,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,DISTRITAL,SI,8,Otros Servicios,816,ATENCIÓN DOMICILIARIA DE PACIENTE CRÓNICO SIN VENTILADOR,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20120924,1,MULTI ETNICA REGIONAL SAS,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Valle del cauca,CARTAGO,7614709354,1,MEDICAL HEALTH CARE IPS S.A.S.,900699317,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,816,ATENCIÓN DOMICILIARIA DE PACIENTE CRÓNICO SIN VENTILADOR,NO,NO,NO,SI,NO,NO,NO,NO,SI,NO,20150326,1,MEDICAL HEALTH CARE IPS S.A.S.,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Valle del cauca,CARTAGO,7614710647,1,IPS FAMIPARAISO SAS,900554743,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,816,ATENCIÓN DOMICILIARIA DE PACIENTE CRÓNICO SIN VENTILADOR,NO,NO,NO,SI,NO,NO,NO,SI,SI,NO,20160714,1,IPS FAMI PARAISO SAS,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Valle del cauca,CARTAGO,7614710711,1,Sanarte Asistencia Medica Integral SAS,900982810,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,817,ATENCIÓN DOMICILIARIA DE PACIENTE AGUDO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180226,1,Sanarte Asistencia Medica Integral SAS,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Valle del cauca,CARTAGO,7614710711,1,Sanarte Asistencia Medica Integral SAS,900982810,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,816,ATENCIÓN DOMICILIARIA DE PACIENTE CRÓNICO SIN VENTILADOR,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20180226,1,Sanarte Asistencia Medica Integral SAS,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Valle del cauca,JAMUNDÍ,7636412281,1,Proteseg,901033766,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,ND,ND,SI,8,Otros Servicios,817,ATENCIÓN DOMICILIARIA DE PACIENTE AGUDO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190920,1,Corporación Grupo Especializado de Socorro Proteseg,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Cauca,POPAYÁN,1900108934,4,IPS MEGSALUD SEDE 3,901032674,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,816,ATENCIÓN DOMICILIARIA DE PACIENTE CRÓNICO SIN VENTILADOR,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20190531,1,IPS MEDICINA ESPECIALIZADA DEL RIESGO EN SALUD DEL SUR SAS,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Cauca,POPAYÁN,1900109071,1,IPS PUBENZA HEALTH S.A.S,901085204,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,816,ATENCIÓN DOMICILIARIA DE PACIENTE CRÓNICO SIN VENTILADOR,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20181029,1,PUBENZA HEALTH S.A.S,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Cauca,SANTANDER DE QUILICHAO,1969808898,1,SALUD FUJEM IPS,900913888,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,816,ATENCIÓN DOMICILIARIA DE PACIENTE CRÓNICO SIN VENTILADOR,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20161128,1,FUNDACION PROFESIONAL JURIDICA Y EMPRESARIAL,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Cauca,SANTANDER DE QUILICHAO,1969808898,1,SALUD FUJEM IPS,900913888,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,8,Otros Servicios,817,ATENCIÓN DOMICILIARIA DE PACIENTE AGUDO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,20161128,1,FUNDACION PROFESIONAL JURIDICA Y EMPRESARIAL,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
Cali,CALI,7600100037,30,IPS COMFANDI TORRES,890303208,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,714,SERVICIO FARMACÉUTICO,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,20090227,1,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cali,CALI,7600100037,2,IPS COMFANDI SAN NICOLAS,890303208,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,714,SERVICIO FARMACÉUTICO,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,20190924,1,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA
Cali,CALI,7600100037,18,LABORATORIO CLINICO ESPECIALIZADO COMFANDI,890303208,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20221220,1,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cali,CALI,7600100037,37,SIA Pasoancho,890303208,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,7,Apoyo Diagnóstico y Complementación Terapéutica,712,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,20150915,1,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD
Cali,CALI,7600100037,11,IPS ESPECIALISTAS TEQUENDAMA,890303208,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,333,NUTRICIÓN Y DIETÉTICA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20221129,1,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
Cali,CALI,7600100037,21,IPS COMFANDI MORICHAL,890303208,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,ND,ND,SI,3,Consulta Externa,420,VACUNACIÓN,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,20061214,1,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,SI,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA
