departamento,municipio,codigo_prestador,nombre_prestador,codigo_habilitacion,numero_sede,nombre,tipo_zona,direccion,barrio,cepo_codigo,centro_poblado,fecha_apertura,nits_nit,clase_persona,naju_codigo,naturaleza,clpr_codigo,clase_prestador,nivel,caracter,sede_principal,habilitado,numero_sede_principal,Municipio PDET,Municipio PNSR,Municipio ZOMAC
Nariño,IPIALES,5235603463,IPS SALUD DE LOS ANDES SAS,5235603463,1,IPS SALUD DE LOS ANDES SAS,URBANA,CALLE 10 N° 5 -54 ED TORRE EMPRESARIAL OF 701,CENTRO,No definido,No definido,20221110,901635330,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,SI,SI
Nariño,IPIALES,5235603540,Yenny Lucia Argoti Velasco,5235603540,1,Yenny Lucia Argoti Velasco,URBANA,Cra 6 b n 26 19 edificio Los Ceibos,Barrio kenedy,52356000.0,IPIALES,20230327,1085248674,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,SI,SI
Nariño,IPIALES,5269902927,NEOMED IPS SAS,5235602927,4,NEOMED IPIALES IPS SAS,URBANA,CARRERA 8 # 4-71,ALFONSO LOPEZ,52356000.0,IPIALES,20221214,901286361,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,SI,SI
Nariño,IPIALES,5283501049,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD LOS ANGELES IPS,5235601049,2,LOS ANGELES IPS,URBANA,CARRERA 1ra No 12-55,Avenida Panamericana,No definido,No definido,20120126,837000708,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,SI,SI
Nariño,IPIALES,5283501049,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD LOS ANGELES IPS,5235601049,9,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD LOS ANGELES IPS SEDE IPIALES 2,URBANA,Carrera 1 # 1N - 62,Av. Panamericana,52356000.0,IPIALES,20221205,837000708,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,SI,SI
Nariño,IPIALES,5283801302,LABORATORIO CLINICO ESPECIALIZADO MUESTRAMED,5235601302,2,LABORATORIO CLINICO ESPECIALIZADO MUESTRA MED,URBANA,Calle 26 No. 6 -07,FUNDADORES,52356000.0,IPIALES,20080606,27396736,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,SI,SI
Nariño,IPIALES,5283801869,FONOCENTER SAS,5235601869,13,IPS FONOCNETER IPIALES,URBANA,BARRIO TOTORAL,BARRIO TOTORAL,52356000.0,IPIALES,20211123,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,SI,SI
Nariño,LA CRUZ,5200100669,"PROFESIONALES DE LA SALUD S.A. ""PROINSALUD S.A.""",5237800669,3,"PROFESIONALES DE LA SALUD S.A. ""PROINSALUD S.A.""",URBANA,CRA 10 N°8-30,BARRIO SAN ANTONIO,No definido,No definido,20061026,800176807,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA CRUZ,5200101213,COOPERATIVA DE SERVICIOS INTEGRALES DE SALUD RED MEDICRON IPS,5237801213,7,RED MEDICRON IPS - LA CRUZ,URBANA,CARRERA 8 No 10-77,LA POLA,No definido,No definido,20081031,900077584,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA CRUZ,5200101805,Laboratorio de Especialidades CLINIZAD S.A.S,5237801805,16,Toma de Muestras Clinizad - La Cruz,URBANA,Calle 10 No. 9-37,San Antonio,52378000.0,LA CRUZ,20191030,900360269,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA CRUZ,5237800240,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,5237800240,1,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,URBANA,CL 12 KR 11,GRANADA,No definido,No definido,20061030,891201410,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,NO,NO,NO
Nariño,LA CRUZ,5237800240,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,5237800240,2,PUESTO DE SALUD SAN GERARDO,RURAL,SAN GERARDO,No definido,No definido,No definido,20061030,891201410,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA CRUZ,5237800240,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,5237800240,3,PUESTO DE SALUD ESCANDOY,RURAL,ESCANDOY,No definido,No definido,No definido,20061030,891201410,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA CRUZ,5237800240,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,5237800240,4,PUESTO DE SALUD CABUYALES,RURAL,CABUYALES,No definido,No definido,No definido,20061030,891201410,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA CRUZ,5237800240,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,5237800240,5,PUESTO DE SALUD DE TAJUMBINA,RURAL,TAJUMBINA,No definido,No definido,No definido,20061030,891201410,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA CRUZ,5237800240,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,5237800240,6,PUESTO DE SALUD LA ESTANCIA,RURAL,LA ESTANCIA,No definido,52378017.0,LA ESTANCIA,20061030,891201410,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA CRUZ,5237800240,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,5237800240,7,PUESTO DE SALUD SAN RAFAEL,RURAL,SAN RAFAEL,No definido,52378000.0,LA CRUZ,20061030,891201410,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA CRUZ,5237800240,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,5237800240,8,HOSPITAL EL BUEN SAMARITANO CONSULTA EXTERNA,URBANA,CALLE 10 NUMERO 12-17 BARRIO LA POLA,GRANADA,52378000.0,LA CRUZ,20190507,891201410,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA CRUZ,5237801130,JUDY PATRICIA ALVEAR MUÑOZ,5237801130,1,JUDY PATRICIA ALVEAR MUÑOZ,URBANA,Carrera 6 N° 4- 66,Morochillo,No definido,No definido,20160318,27281593,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Nariño,LA CRUZ,5237802032,VIVIANA KATHERYM DELGADO ALVEAR,5237802032,1,VIVIANA KATHERYM DELGADO ALVEAR,URBANA,Carrera 6 N° 4-66,Morochillo,52378000.0,LA CRUZ,20130124,36980185,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Nariño,LA CRUZ,5237803387,Yolanda Paola Muñoz Silva,5237803387,1,Yolanda Paola Muñoz Silva,URBANA,Cra 6 # 4 - 66,Morochillo,52378000.0,LA CRUZ,20220419,27282443,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Nariño,LA CRUZ,5239901343,IPS UNIONSALUD SAS,5237801343,3,IPS UNIONSALUD SAS - LA CRUZ,URBANA,CALLE 10 No. 9-37,BARRIO SAN ANTONIO,52378000.0,LA CRUZ,20210601,900116413,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA CRUZ,5239902695,UNILAB LABORATORIO CLINICO Y CITOLOGICO SAS,5237802695,3,UNILAB LABORATORIO CLINICO Y CITOLOGICO SAS LA CRUZ,URBANA,CALLE 8 N 10 -62,LA POLA,No definido,No definido,20180314,900895500,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA FLORIDA,5238101341,HERNAN RAMIRO DIAZ PACICHANA,5238101341,1,HERNAN RAMIRO DIAZ PACICHANA,URBANA,Calle 3era No. 62-A,Divino Niño,52381000.0,LA FLORIDA,20170206,5278444,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Nariño,LA FLORIDA,5238101502,CENTRO HOSPITAL DE LA FLORIDA EMPRESA SOCIAL DEL ESTADO,5238101502,1,CENTRO HOSPITAL DE LA FLORIDA EMPRESA SOCIAL DEL ESTADO,URBANA,LA FLORIDA,ZARAGOZA,No definido,No definido,20080108,900192544,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,NO,NO,NO
Nariño,LA FLORIDA,5238101502,CENTRO HOSPITAL DE LA FLORIDA EMPRESA SOCIAL DEL ESTADO,5238101502,3,PUESTO DE SALUD ROBLES,RURAL,CORREGIMIENTO DE ROBLES,No definido,No definido,No definido,20080616,900192544,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA FLORIDA,5238101502,CENTRO HOSPITAL DE LA FLORIDA EMPRESA SOCIAL DEL ESTADO,5238101502,4,PUESTO DE SALUD TUNJA,RURAL,CORREGIMIENTO DE TUNJA,No definido,No definido,No definido,20080616,900192544,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA FLORIDA,5238101502,CENTRO HOSPITAL DE LA FLORIDA EMPRESA SOCIAL DEL ESTADO,5238101502,5,PUESTO DE SALUD MATITUY,RURAL,CORREGIMIENTO DE MATITUY,No definido,No definido,No definido,20080616,900192544,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA FLORIDA,5238101502,CENTRO HOSPITAL DE LA FLORIDA EMPRESA SOCIAL DEL ESTADO,5238101502,6,PUESTO DE SALUD EL RODEO,RURAL,CORREGIMIENTO EL RODEO,No definido,No definido,No definido,20080616,900192544,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA FLORIDA,5238101502,CENTRO HOSPITAL DE LA FLORIDA EMPRESA SOCIAL DEL ESTADO,5238101502,7,PUESTO DE SALUD PLAZUELAS,RURAL,CORREGIMIENTO DE PLAZUELAS,No definido,No definido,No definido,20080701,900192544,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA FLORIDA,5238101502,CENTRO HOSPITAL DE LA FLORIDA EMPRESA SOCIAL DEL ESTADO,5238101502,9,PUESTO DE SALUD DE PACHINDO,RURAL,LA FLORIDA,No definido,52381009.0,BELLAVISTA,20210726,900192544,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Nariño,LA FLORIDA,5268301310,ipssanarsaludsas,5238101310,2,SANAR SALUD SAS LA FLORIDA,URBANA,CALLE 3 No. 06 - 14,DIVINO NIÑO,52381000.0,LA FLORIDA,20130531,900105595,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA LLANADA,5238501829,ESE CENTRO DE SALUD SAN JUAN BOSCO,5238501829,1,ESE CENTRO DE SALUD SAN JUAN BOSCO,URBANA,carrera 2 calle 5 esquina,EL PROGRESO,52385000.0,LA LLANADA,20061114,900140292,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,NO,NO,SI
Nariño,LA LLANADA,5238502836,Erica Eliana Benavides Ortega,5238502836,1,Erica Eliana Benavides Ortega,URBANA,Calle 9 # 2-08,No definido,52385000.0,LA LLANADA,20181030,1089244306,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,SI
Nariño,LA TOLA,5239001462,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,5239001462,1,EMPRESA SOCIAL DEL ESTADO NUESTRA SEÑORA DEL CARMEN,URBANA,kr 2,Anon Soledad,52390000.0,LA TOLA,20070816,900166361,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,SI,SI,SI
Nariño,LA TOLA,5239001462,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,5239001462,2,PUESTO DE SALUD LA VIGIA,RURAL,CENTRO,CENTRO,52390003.0,LA VIGÍA,20120607,900166361,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,LA TOLA,5239001462,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,5239001462,3,PUESTO DE SALUD AMARALES,RURAL,CENTRO,CENTRO,No definido,No definido,20120607,900166361,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,LA TOLA,5239001462,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,5239001462,4,CENTRO DE SALUD MULATOS,RURAL,CENTO,CENTRO,No definido,No definido,20120607,900166361,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,LA TOLA,5239001462,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,5239001462,8,CENTRO DE SALUD SAN PABLO DE LA MAR,RURAL,CENTRO,CENTRO,52390004.0,SAN ANTONIO DE LA MAR,20120607,900166361,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,LA UNIÓN,5200100669,"PROFESIONALES DE LA SALUD S.A. ""PROINSALUD S.A.""",5239900669,4,"PROFESIONALES DE LA SALUD S.A. ""PROINSALUD S.A.""",URBANA,CARRERA 3 N° 21 A - 55,SAN FERNANDO,No definido,No definido,20061026,800176807,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5200101805,Laboratorio de Especialidades CLINIZAD S.A.S,5239901805,19,Toma de Muestras Clinizad - La Unión,URBANA,Carrera 17 No. 1-59,Eduardo Santos,52399000.0,LA UNIÓN,20191030,900360269,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5200101825,SALUD VIDA IPS S.A.S.,5239901825,2,SALUD VIDA IPS,URBANA,CARRERA 1ERA No 14-60,Niño Dios,52399000.0,LA UNIÓN,20221027,900410267,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5200102112,ips san miguel sas,5239902112,4,IPS SAN MIGUEL,URBANA,CALLE PRINCIPAL,CENTRO,No definido,No definido,20181128,900661857,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,2,NO,NO,NO
Nariño,LA UNIÓN,5200102373,SOMEB DE NARIÑO SALUD OCUPACIONAL Y REHABILITACION INTEGRAL S.A.S,5239902373,15,SOMEB DE NARIÑO SALUD OCUPACIONAL Y REHABILITACION INTEGRAL S.A.S LA UNION,URBANA,Calle 21 No. 5-56 Oficina 201,No definido,52399000.0,LA UNIÓN,20230131,900893325,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5200102400,fundacion centro de rehabilitacion funcional praxis,5239902400,18,CENTRO DE REHABILITACION FUNCIONAL PRAXIS,No definido,CALLE 20 - CARRERA 1,EDUARDO SANTOS,No definido,No definido,20221004,900936382,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5200103496,FUNDACION CONEXION SALUD MAESVI,5239903496,4,fundacion conexion salud maesvi sede la union,URBANA,cll 3 # 2-18,carlos lleras,52399000.0,LA UNIÓN,20230316,901645134,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5235602167,CENTRO DE REHABILITACION Y TERAPIAS INTEGRALES SAS,5239902167,3,CEDERTIS SAS HOME CARE LA UNION,URBANA,CALLE 22 Nº 3-26,SAN FERNANDO,No definido,No definido,20230605,900721733,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5239900886,Centro de Salud Municipal Nivel I Luis Acosta E.S.E,5239900886,1,Centro de Salud Municipal Nivel I Luis Acosta E.S.E,URBANA,BARRIO PANAMERICANO,BARRIO PANAMERICANO,No definido,No definido,20061117,814006689,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5239901343,IPS UNIONSALUD SAS,5239901343,1,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD IPS UNION SALU EU,URBANA,Carrera 1 No. 11-65,San Antonio,52399000.0,LA UNIÓN,20081027,900116413,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5239902027,IPS REHABILITAR DE LA UNION SAS,5239902027,1,CRC CERTIFICAMOS DE LA UNIÓN,URBANA,CARRERA 1 No. 14 - 60,Niño Dios,No definido,No definido,20121227,900576919,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5239902695,UNILAB LABORATORIO CLINICO Y CITOLOGICO SAS,5239902695,1,UNILAB LABORATORIO CLINICO Y CITOLOGICO SAS,URBANA,CRA 4 N°11-10,SAN ANTONIO,No definido,No definido,20180215,900895500,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5239902695,UNILAB LABORATORIO CLINICO Y CITOLOGICO SAS,5239902695,2,TOMA DE MUESTRAS UNILAB SAS,URBANA,CRA1 CS354,SAN ANTONIO,No definido,No definido,20180215,900895500,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5239902695,UNILAB LABORATORIO CLINICO Y CITOLOGICO SAS,5239902695,7,UNILAB CENTRO DIAGNÓSTICO ESPECIALIZADO IPS SAS,URBANA,Kra 1. No.10-37.,San Antonio,52399000.0,LA UNIÓN,20210618,900895500,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5239902713,IPS BIOLAF SAS,5239902713,1,IPS BIOLAF SAS,URBANA,CALLE 12 No 4-03,BARRIO SAN CARLOS,52399000.0,LA UNIÓN,20180731,901139638,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5239903168,Juan Diego Ruiz Oliva,5239903168,1,Juan Diego Ruiz Oliva,URBANA,Calle 16 Bis # 4-02,Villa Mercedes,52399000.0,LA UNIÓN,20210203,1088343835,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Nariño,LA UNIÓN,5283801869,FONOCENTER SAS,5239901869,10,IPS FONOCENTER LA UNION,URBANA,BARRIO CARLOS LLERA,BARRIO CARLOS LLERA,52399000.0,LA UNIÓN,20211123,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Nariño,LINARES,5241100896,E.S.E. JUAN PABLO II DEL MUNICIPIO DE LINARES,5241100896,1,E.S.E. JUAN PABLO II DEL MUNICIPIO DE LINARES,RURAL,BARRIO GOLGOTA,GOLGOTA,52411003.0,TAMBILLO BRAVOS,20061115,814006620,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,NO,NO,SI
Nariño,LINARES,5241100896,E.S.E. JUAN PABLO II DEL MUNICIPIO DE LINARES,5241100896,2,PUESTO DE SALUD TABILES,RURAL,Corregimiento de Tabiles,No definido,No definido,No definido,20061115,814006620,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,SI
Nariño,LINARES,5241102851,ximena catherine Villarreal Rosero,5241102851,1,ximena catherine Villareal Rosero,URBANA,carrera 55 # 07-03,santa lucia,52411000.0,LINARES,20181203,1085265606,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,SI
Nariño,LINARES,5283801869,FONOCENTER SAS,5241101869,18,IPS FONOCENTER S.A.S LINARES,URBANA,CALLE QUINTA 5-10,BARRIO FATIMA SECTOR JESUS NAZARENO,52411000.0,LINARES,20220919,900448248,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,SI
Nariño,LOS ANDES,5226002021,I.P.S SERVICIOS ESPECIALES DE REHABILITACIÓN EN SALUD SERES S.A.S,5241802021,2,I.P.S SERVICIOS ESPECIALES DE REHABILITACIÓN EN SALUD SERES S.A.S SOTOMAYOR,URBANA,CALLE 7 # 6A 50,BARRIO SAN FRANCISCO,No definido,No definido,20130802,900574215,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Nariño,LOS ANDES,5238502836,Erica Eliana Benavides Ortega,5241802836,2,Erica Eliana Benavides Ortega,URBANA,carrera 6 # 2-30,Comercio,52418000.0,SOTOMAYOR,20201126,1089244306,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,NO,SI,1,SI,SI,SI
Nariño,LOS ANDES,5241801463,E.S.E CENTRO DE SALUD DE LOS ANDES,5241801463,1,E.S.E CENTRO DE SALUD DE LOS ANDES,URBANA,BARRIO SAN ISIDRO SALIDA A CUMBITARA,BARRIO SAN ISIDRO,52418000.0,SOTOMAYOR,20070821,900142446,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,SI,SI,SI
Nariño,MAGÜI,5242700696,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,5242700696,1,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,URBANA,CL PRINCIPAL,CENTRO,No definido,No definido,20061109,900113729,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,SI,SI,SI
Nariño,MAGÜI,5242700696,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,5242700696,2,puesto de salud rRosario,RURAL,Rio Patia el viejo,Rosario,No definido,No definido,20110804,900113729,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,MAGÜI,5242700696,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,5242700696,3,LAS LAJAS,RURAL,PATIA EL VIEJO,LAS LAJAS,No definido,No definido,20110804,900113729,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,MAGÜI,5242700696,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,5242700696,4,puesto de salud la Loma,RURAL,RIO PATIA EL VIEJO,PATIA EL VIEJO,No definido,No definido,20110804,900113729,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,MAGÜI,5242700696,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,5242700696,5,PUESTO DE SALUD RICAURTE,RURAL,PATIA ARRIBA,RICAURTER,No definido,No definido,20110804,900113729,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,MAGÜI,5242700696,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,5242700696,6,PUESTO DE SALUD DORADILLO,RURAL,DORADILLO ALTO PATIA,DORADILLO,No definido,No definido,20110804,900113729,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,MAGÜI,5242700696,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,5242700696,7,PUESTO DE SALUD SAN LUIS,RURAL,ALTO PATIA,SAN LUIS,No definido,No definido,20110804,900113729,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,MAGÜI,5242700696,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,5242700696,8,puesto de salud Nansalvi Las Villas,RURAL,PATIA,NANSALVI,No definido,No definido,20110804,900113729,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,MAGÜI,5242700696,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,5242700696,9,puesto de Salud el Playon,RURAL,PATIA,EL PLAYON,No definido,No definido,20110804,900113729,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Nariño,MAGÜI,5242700696,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,5242700696,10,PUESTO DE SALUD GUILPI PIRAGUA,RURAL,PATIA A BAJO,GUILPI,No definido,No definido,20110804,900113729,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
